tconst,plot,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,label
tt23060836,"Set in a Malnaad and Hassan village backdrop, Kamblihula is a tale of Diploma civil engineer Nataraja who falls for a Malayalee girl . But he is thrown into deeper conflicts when his connection gets stronger with Friends.",movie,KambliHula,KambliHula,0,2022.0,,138.0,Drama,9.6,96.0,0
tt23061176,"To protect herself from a revolt by the workers on her family's farm, a reclusive woman locks herself in her own armored car. Separated by a layer of glass, two universes are about to collide.",movie,Property,Propriedade,0,2022.0,,101.0,"Drama,Thriller",7.1,636.0,0
tt23114968,A filmmaker attempts to continue his paranormal adventure but finds himself stalked and tormented by a dangerous person who follows his every move.,movie,The Blackwell Ghost 7,The Blackwell Ghost 7,0,2022.0,,70.0,Horror,6.2,562.0,1
tt23130054,One couple's fight to reclaim their future from a brutal disease has snowballed into a movement with resounding ramifications for the ALS community and millions of patients seeking a voice in our broken healthcare system.,movie,For Love & Life: No Ordinary Campaign,No Ordinary Campaign,0,2022.0,,83.0,Documentary,8.4,130.0,0
tt23135090,Good friends Biltu and Rana were publicly harassed due to their habit of stealing and dealing with black tickets. They flee to a forest and summon the God of Ghosts to ask for boons. But he has conditions. Can they follow these rules?,movie,Satvut Advut,Satvut Advut,0,2022.0,,,Comedy,8.7,599.0,0
tt23182928,"Srinivas Rao and his wife Sunitha are both hearing and speech impaired. After spending two nights in the hospital where his daughter was admitted, Srinivas Rao travels back home on a Hyderabad Metro Train but falls asleep. Another passenger. Sameer, finds this amusing and decides to post a picture of Srinivas Rao Online, labelling him a drunkard. The rest of the movie explores the troubles Srinivas Rao and his family face when he is recognized by people as the ""Hyderabad Metro Drunkard"", as well as how Sameer deals with the consequences of his own actions.",movie,Andaru Bagundali Andulo Nenu Undali,Andaru Bagundali Andulo Nenu Undali,0,2022.0,,142.0,Comedy,6.3,22.0,0
tt23186222,An elderly farmer decides sacrificing himself to a tiger will free his family from poverty. He shares a final surreal night with his wife before his planned death.,movie,In the Belly of a Tiger,In the Belly of a Tiger,0,2024.0,,91.0,"Drama,Horror",7.4,100.0,1
tt23220552,"The Xpose franchise now goes to the next level with Himesh Reshammiya doing a spin-off from his iconic character Ravi Kumar from his hit film 'The Xpose' as an action musical entertainer, in which he is up against 10 sensational villains.",movie,Badass Ravikumar,Badass Ravi Kumar,0,2025.0,,146.0,"Action,Comedy,Musical",7.4,8837.0,0
tt23236866,"A mythological family drama in which the main character, Kalyani, has strong faith in the Goddess Ambabai and later experiences many atrocities and difficulties in her life. Kulswamini is a film about spirituality, motherhood, and love. It's a great depiction of God's divine intervention in our everyday lives.",movie,Kulswamini,Kulswamini,0,2022.0,,,Drama,8.8,19.0,0
tt23246772,A master conman schemes and scams his way into stealing millions from the French elites. His accomplices and victims look back on the man's career to try and find out what made him so successful.,movie,The Masked Scammer,The Masked Scammer,0,2022.0,,78.0,"Crime,Documentary",6.2,598.0,0
tt23285528,"This is a romantic story of a boy named Rahul who eventually falls in love with a girl whose father gives a house to stay,education funding and much more.However when Rao Saheb realizes the truth then the story takes different turn which leads to the whole family getting burnt alive.",movie,Tu Fakt Ho Mhan,Tu Fakt Ho Mhan,0,2022.0,,,Romance,8.2,53.0,0
tt23321164,"Twin brothers caught in a danger after one gets entangled in a gang conflict. While one pursues the truth behind his brother's demise, the other returns with a new face, both forced to face the clutches of law enforcement and underworld",movie,Brotherhood,Duan jin,0,2022.0,,95.0,Action,6.8,27.0,0
tt23326218,Semi-autobiographical film that narrates the story of an proud filmmaker Sid Mehra falling in love for the first time and over two decades becoming cynical about love and the changing landscape of queer rights in India in the year 1999.,movie,Pine Cone,Pine Cone,0,2023.0,,95.0,"Biography,Romance",9.0,92.0,0
tt23326236,"Erich ""Rickerl"" Bohacek is a likeable loser who on the one hand tries to build up a music career and on the other hand still wants to be a good father for his little son.",movie,Rickerl,Rickerl,0,2023.0,,104.0,"Comedy,Drama",7.4,482.0,0
tt23326936,"""DIRECTOR BY NIGHT"" follows film composer Michael Giacchino's first foray into directing.",movie,Director by Night,Director by Night,0,2022.0,,54.0,Documentary,6.9,535.0,1
tt23329452,"An ordinary immigrant dad, retired in Orlando, is recruited to be an undercover agent for the Chinese police only to discover a darker truth.",movie,Starring Jerry as Himself,Starring Jerry as Himself,0,2023.0,,75.0,"Biography,Crime,Documentary",7.4,139.0,0
tt23382644,"Catch animated shorts like ""Phil's Dance Party"" and ""Binky Nelson Unpacified"" in this compilation from the company behind the ""Despicable Me"" franchise.",movie,Minions & More 2,Minions & More 2,0,2022.0,,50.0,"Adventure,Animation,Comedy",6.4,1106.0,0
tt23423222,"Hero Varun is enjoying life happily and cheerfully with his best friend Swaroop. Varun wants to become a good director in life and for that he writes stories and meets producers.Producers ask us to sell the story. Meanwhile, heroine Vaishnavi comes into their street. Rama and Karthik rent a penthouse. Vaishnavi helps Varun to grow in his career.Varun wants to propose on Vaishnavi's birthday. Karthik proposes to Vaishnavi. Realizing that Karti's love is great, Varun leaves. Producer Raju gives Varun a film chance. Swarup says that God takes one thing and gives another.",movie,#Kaadal Kahaani,#Kaadal Kahaani,0,2022.0,,93.0,"Comedy,Drama,Family",7.6,2052.0,0
tt23459054,The movie deals with the experience of a backward class person who falls in love with the daughter of the Police Superintendent.,movie,Adiyaan,Adiyaan,0,2022.0,,67.0,Drama,7.3,12.0,0
tt23468446,"As war rages, Joan of Stockton is captured and tried by religious authorities for rebellion and witchcraft. The country's destiny and her soul depend upon her spiritual courage in the face of possible execution by fire.",movie,The Passion of Joan,The Passion of Joan,0,2022.0,,106.0,Drama,9.5,36.0,0
tt23468836,"A romantic and thrilling story that spans several decades and continents; Touch follows one man's emotional journey to find his first love who disappeared 50 years ago, before his time runs out.",movie,Touch,Snerting,0,2024.0,,121.0,"Drama,Romance",7.4,5069.0,0
tt23471396,"When a young, skeptical reporter is assigned to interview the author of a bestselling book series, she discovers the incredible story of how Jacob, a fictional character, provides help and hope to countless people around the world.",movie,Jacob the Baker,Jacob the Baker,0,2023.0,,90.0,Drama,8.2,13.0,0
tt23472724,"A series of sequel murders points the police to innocent Chaitanya as their main suspect. However, as the investigation unfolds, shocking twists reveal the truth behind the killings.",movie,Sangharshana,Sangharshana,0,2024.0,,102.0,"Crime,Romance,Thriller",8.2,1576.0,0
tt23476446,A French journalist meets the iconic surrealist artist Salvador Dalí on several occasions for a documentary project that never came to be.,movie,Daaaaaali!,Daaaaaalí!,0,2023.0,,77.0,"Comedy,Drama",6.6,3389.0,0
tt2353868,"The story of Australian teenager, Jessica Watson, who became the Medal of the Order of Australia in 2012 as a role model for young Australians. Laura Dekker was the first solo sailor around the world in 2012 at the age of 16.",movie,True Spirit,True Spirit,0,2023.0,,109.0,"Adventure,Biography,Drama",6.8,11319.0,0
tt23538910,A school teacher and her family and depicts how they overcome the overcome the troubling circumstances thrown at them.,movie,Jawanum Mullappoovum,Jawanum Mullappoovum,0,2023.0,,135.0,Drama,5.8,508.0,0
tt23554698,"Amidst Konkan's stunning landscape, the Gharat Family cherishes welcoming Gauri Ganpati into their ancestral home during the Ganpati festival. Spanning generations, this rich tradition fosters a poignant reunion navigating complexities.",movie,Gharat Ganpati,Gharat Ganpati,0,2024.0,,139.0,Family,7.9,487.0,0
tt23554840,"Based on India's battle against Covid-19, and the efforts the medical department took to overcome the global crisis.",movie,The Vaccine War,The Vaccine War,0,2023.0,,161.0,"Drama,Thriller",7.1,25096.0,0
tt23556804,"A cure for some and a curse for others, widely prescribed anti-anxiety medication is examined by patients and experts in this revealing documentary.",movie,Take Your Pills: Xanax,Take Your Pills: Xanax,0,2022.0,,79.0,Documentary,6.1,1858.0,0
tt23565800,"Never-before-seen footage, from the original FADER interview in 2017, with XXXTENTACION. A deep dive into the artist's unique experience, right as he was released from jail, and on the verge of super-stardom.",movie,In His Own Words: XXXTENTACION,In His Own Words: XXXTENTACION,0,2022.0,,55.0,"Documentary,Music",8.7,61.0,1
tt23573936,Salvatore Todaro is the captain of the Cappellini. He leads in his own way. The bow is reinforced with steel in the off chance an opportunity to ram a ship arises and his crew is armed with daggers should a hand-to-hand battle occur.,movie,Comandante,Comandante,0,2023.0,,120.0,"Biography,Drama,History",6.6,1657.0,0
tt23626170,Boss climax abhi baki hai film is based on corruption being spread by professor of university.,movie,Boss Climax abhi Baki hai,Boss Climax abhi Baki hai,0,2022.0,,139.0,"Comedy,Drama",9.3,35.0,0
tt23631622,"Two couples navigate modern relationships while a woman pioneers installing public toilets for females across rural India, breaking taboos.",movie,Jaaiye Aap Kahan Jaayenge,Jaaiye Aap Kahan Jaayenge,0,2023.0,,119.0,"Comedy,Drama",9.2,22.0,0
tt23631668,"Ambitious young actress Holly Sloan agrees to help her boyfriend Richard Metzger scam Hollywood legend Mariah McKay, but the two women strike up an unlikely friendship instead. Soon Holly must decide where her true loyalties lie.",movie,The Long Game,The Long Game,0,2024.0,,88.0,Thriller,7.8,52.0,0
tt23638090,"The young teacher Ester hides her Sami identity to avoid being exposed to racism. After finding herself drawn to demonstrations against a big dam development in Alta, a personal journey out of the shame she has carried for so long begins.",movie,Let the River Flow,Ellos eatnu - La elva leve,0,2023.0,,118.0,"Drama,History",7.3,918.0,0
tt23638508,"Being connected to nature, what does it mean? Father knows and father shows. The director's father is 84. We follow in his footsteps into the mountain home. Into nature's smallest life and out to grand panoramas, where he grew up.",movie,Songs of Earth,Fedrelandet,0,2023.0,,90.0,"Biography,Documentary",7.1,1037.0,1
tt23647024,A series of suicides in a village leaves the village panchayat shocked and worried. Are these suicides or planned murders? Will the police be able to solve this mystery?,movie,Ap04ramapuram,Ap04ramapuram,0,2022.0,,144.0,"Drama,Thriller",8.4,2155.0,0
tt23647928,Phil Comeau shines a spotlight on the Ordre de Jacques-Cartier and paints a gripping portrait of the social and political struggles of Canadian francophone-minority communities.,movie,L'Ordre Secret,L'Ordre Secret,0,2022.0,,84.0,Documentary,7.8,16.0,0
tt23708714,28 lost adventurers must fight for their lives after their only lifeline is destroyed in the most uninhabitable place on Earth - Antarctica.,movie,Shackleton: The Greatest Story of Survival,Shackleton: The Greatest Story of Survival,0,2023.0,,90.0,"Adventure,Documentary,History",7.1,291.0,0
tt23708786,"A film adaptation of the book of the same name published by Einaudi, tells the story of Luca a single Catholic man, and homosexual, who in 2017 adopted Alba, a Down's syndrome child left in hospital shortly after being born. Thirty heterosexual families rejected her before the court decided to entrust her to him: with him, the legal foster care register for singles was inaugurated in Italy. Luca was in fact the first case in Italy of a single, homosexual person succeeding in adopting a daughter. But his was not a charitable gesture: he simply wanted a family.",movie,Born for You,Nata per te,0,2023.0,,113.0,Drama,7.0,354.0,0
tt23721672,"Trushna is a story of hope, dreams, and desperation for four individuals who are on the quest for their creative aspirations. The anthology explores the lives and emotional struggles of artists in a society that measures success in terms of materialist accomplishments.",movie,Trushna,Trushna,0,2023.0,,120.0,Drama,9.2,17.0,1
tt23727320,"It's a unique love story. Screenplay is excellent, cinematography is amazing and locations are very beautiful. Artists are almost new but their performance is peaks especially lead characters Malaxmi and Chandra superb.",movie,@Love,@Love,0,2022.0,,,"Drama,Family",7.1,1075.0,0
tt23727478,"By involving art and cinema communities, the NGO ART for The World continue its commitment into the global effort to increase awareness on the effects of Climate Change and Environment in producing a new series of short docu-fiction films with international committed artists and filmmakers from around the world. The artists and filmmakers participating in this film production have been selected from all over the world not only based on their filmography, awards and fame, but as well on their particular sensitivity to topics regarding our planet, the consequences of the climate change on humankind, nature, and the animal life. The artists and filmmakers participating in this film production have been selected from all over the world not only based on their filmography, awards and fame, but as well on their particular sensitivity to topics regarding our planet, the consequences of the climate change on humankind, nature, and the animal life. Without any restriction of genre and in complete operative and creative autonomy, the twelve selected filmmakers will be able to convey the key themes of INTERACTIONS promoting awareness and education and will bring a perspective of solutions for the future: FAOUZI BENSAÏDI (Morocco), winner at the International Film Festival of Berlin in 2012; CLEMENTE BICOCCHI (Italy); ANNE DE CARBUCCIA (France/USA), premiered at the Film Festival of Venice in 2018; TAKUMÃ KUIKURO (Brazil/Amazonia), has represented the Xingu Indigenous Territories at the Glasgow COP26 in 2021; OSKAR METSAVAHT (Brazil), artist, designer, environmentalist, UNESCO Goodwill Ambassador and UN Ocean Decade Ambassador; ERIC NAZARIAN (Armenia/USA) awarded at the Torino Film Festival in 2012: YULENE OLAIZOLA and RUBÉN IMAZ (Mexico), very often premièred at the International Film Festivals such as Tribeca and Venice; BETTINA OBERLI (Switzerland), winner of the International Film Festival of Vienna in 2020;NILA MADHAB PANDA (India), winner at International Film Festival of Goa in 2020; JANIS RAFA (Greece/ Netherlands), winner at the International Film Festival of Hong Kong and at the International Film Festival in Rotterdam in 2020; the world well known actress ISABELLA ROSSELLINI (USA), Goodwill Ambassador for Jane Goodall Institute for the protections of wildlife and environment. INTERACTIONS is conceived, developed and produced by Adelina von Fürstenberg who wishes to honor the memory of the African Director IDRISSA OUEDRAOGO (Burkina Faso) by including in INTERACTIONS his iconic last short movie The Chameleon produced by ART for The World in 2010. Mr. Ouedraogo was the leader of the second generation of the African filmmakers, many times awarded at the Cannes Film Festival and Commander of the National Order of Burkina Faso and Knight of the French Order of Arts and Letters. The short movies are shot on eleven countries (Amazonia, Brazil, Rio Bay/Brazil, a Village/Burkina Faso, Marrakesh/Morocco, Kefalonia Island and North of Greece, Kerala/India, Yakushima Island/Japan, Yucatan/Mexico, Swiss Alpes, Long Island/USA and Lakota Land-North Dakota/USA) and brought together in one long feature subtitled in English, French, Italian, Portuguese, and Spanish. Each segment will exist as well as a single short in their original language with subtitles.—ART for The World",movie,Interactions: When Cinema Looks to Nature,Interactions: When Cinema Looks to Nature,0,2022.0,,105.0,"Documentary,Drama",7.0,10.0,0
tt23728446,"Rohith, a skillful man gets married to a blind girl and was leading smooth life. He is compelled to involve in medical deal which leads him into a terrible life.",movie,2nd Life,2nd Life,0,2022.0,,,Thriller,7.3,145.0,0
tt23739358,"Set in an abstract world of shoe-fetish, JUTO is a story of an obsessed shoe-lover whose world revolves around his center of attraction. It's an 80-minute time travel to a silent world, which explores this sneaker head man in his 30's and how far his obsession can take him. Yes, it's a silent movie in this world full of talking cinema and complicated story line that follows an easy, breezy story path with a tint of comedy and satire. The debut film by Sourish Dey and produced by Surajit Chanda and Snigdha Biswas has everything that a cinema lover would cherish... a silent film offering a wider sphere of imagination, a flavor of the bygone decade, captured in a soothing sepia tone, a vibrant soundscape and a color treat. The whole set of actors is new and thus adds a freshness to the cast. From obsession to love, frustration to hope, the film takes you to a roller-coaster ride of emotions in a short span of time. The background score by Foley artist Gayadhar Nayak indeed becomes the sound of silence that holds the story perfectly in place. Germinated in 2017, JUTO was complete in 2019, which is now all set to release on 25th November 2022 and charm its audience with its light-hearten tale.—Sourish Dey",movie,JUTO - The Journey,JUTO - The Journey,0,2022.0,,80.0,Comedy,7.4,8.0,0
tt23745844,A waiter is asked to impersonate his dead look-alike as the owner of a pharmaceutical company.,movie,Das Ka Dhamki,Das Ka Dhamki,0,2023.0,,140.0,"Comedy,Drama,Thriller",6.1,2049.0,0
tt23746096,"Justice, protest, resistance are the main criteria for building a proper society. Every human being has two aspects. Light and shadow. Everyone wants only light to exist in their life. So they do not protest the daily injustice that happens to them. One day when their backs are stuck to the wall with torture, their shadow comes out of them. And our story is such a shadow story... An ordinary boy, whose life has always been wronged. His sister was raped in front of him. Injustice has been done with his mother. Today, his only identity is a Basterd. When his back is against the wall, his black side comes out of him. ""JOKER""... This joker not only brings justice to him, it created a storm of protest in the society in his own way, which became the language of protest. Society tends to change. But change is not long lasting. So one day Joker ends according to the rules of time and law. But does the Joker really end ????—Rik Chatterjee",movie,Clown,Clown,0,2022.0,,100.0,Drama,8.9,34.0,0
tt23752842,Ex-FATF agent Ananya meets a Master Con Artist Neel through the Dark Web. They form an unlikely team to conduct a heist to loot a billionaire fugitive of his ill-gotten money and disrupt his smuggling network.,movie,The Heist,The Heist,0,2024.0,,120.0,"Action,Comedy,Crime",6.9,2040.0,1
tt23769666,"A totalitarian regime governs society, restricting freedoms. Propaganda and surveillance are omnipresent. A mathematician engages in a forbidden relationship and joins a resistance movement against the oppressive ruling party.",movie,1984,1984,0,2023.0,,132.0,"Drama,Sci-Fi",5.9,107.0,1
tt23770030,"A bittersweet memoir of a melancholic woman called Grace Pudel - a hoarder of snails, romance novels, and guinea pigs.",movie,Memoir of a Snail,Memoir of a Snail,0,2024.0,,95.0,"Animation,Drama",7.8,13967.0,0
tt23770924,"When a boys' hostel warden commits suicide, he leaves behind a note blaming some students residing on the premises for his death. The suspects must now come up with a plan to hide the body.",movie,Hostel Hudugaru Bekagiddare,Hostel Hudugaru Bekagiddare,0,2023.0,,144.0,Comedy,7.2,1888.0,0
tt23778968,"When 93-year-old Thelma Post gets duped by a phone scammer pretending to be her grandson, she sets out on a treacherous quest across the city to reclaim what was taken from her.",movie,Thelma,Thelma,0,2024.0,,98.0,"Action,Comedy",7.0,20850.0,0
tt23780356,"Three strangers embark on a journey together. They each have their own reasons for undertaking this journey, but they quickly find that they have more in common than they initially thought.",movie,Made in Nalbari,Made in Nalbari,0,2022.0,,77.0,Drama,9.3,21.0,0
tt23781984,"Raju wants to be a youth leader in his village but his attempt to impress the local leader backfires which leads to a challenge to meet the constituency's M.L.A. However, his impulsive decisions puts their lives in jeopardy.",movie,Ramanna Youth,Ramanna Youth,0,2023.0,,122.0,Action,5.9,106.0,0
tt23782554,"A group of men attack two young shepherds. Achraf, 13, is obliged to bring the head of his cousin Nizar to the family as a macabre message.",movie,Red Path,Les enfants rouges,0,2024.0,,97.0,Drama,7.3,64.0,0
tt23782584,"Young apprentice Gunnar Sønsteby from Rjukan decides to resist Nazi-Germany on the day of the invasion to later become the leader of the ""Oslo-gang"" carrying out countless daring acts of sabotage making him Norway's greatest war hero.",movie,Nr. 24,Nr. 24,0,2024.0,,111.0,"Biography,Drama,War",7.5,13699.0,0
tt2378507,A young girl comes of age in a dysfunctional family of nonconformist nomads with a mother who's an eccentric artist and an alcoholic father who would stir the children's imagination with hope as a distraction to their poverty.,movie,The Glass Castle,The Glass Castle,0,2017.0,,127.0,"Biography,Drama",7.1,39625.0,1
tt23790740,"Blind Srikanth gets into MIT, founds Bollant Industries. Pursues goals for visually impaired while facing entrepreneurial challenges, navigating personal sacrifices. Highlights obstacles overcome by the blind in academics and business.",movie,Srikanth,Srikanth,0,2024.0,,134.0,"Biography,Drama",7.4,13762.0,0
tt2379713,"A cryptic message from James Bond's past sends him on a trail to uncover the existence of a sinister organisation named SPECTRE. With a new threat dawning, Bond learns the terrible truth about the author of all his pain in his most recent missions.",movie,Spectre,Spectre,0,2015.0,,148.0,"Action,Adventure,Thriller",6.8,478445.0,1
tt2380307,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",movie,Coco,Coco,0,2017.0,,105.0,"Adventure,Animation,Drama",8.4,639901.0,1
tt23804378,"A delicate thread of emotions about love, loss, healing, awareness and liberation.",movie,Three of Us,Three of Us,0,2022.0,,99.0,"Drama,Romance",7.5,4752.0,0
tt2381111,"An Irish immigrant lands in 1950s Brooklyn, where she quickly falls into a romance with a local. When her past catches up with her, however, she must choose between two countries and the lives that exist within.",movie,Brooklyn,Brooklyn,0,2015.0,,117.0,"Drama,Romance",7.5,154229.0,0
tt23849204,The real-life story of IPS Officer Manoj Kumar Sharma and IRS Officer Shraddha Joshi.,movie,12th Fail,12th Fail,0,2023.0,,147.0,"Biography,Drama",8.8,143754.0,0
tt23856732,"Through the human stories behind the entire value chain that gives Spanish wine with most international projection, RIOJA, LA TIERRA DE LOS MIL VINOS, reveals the moment of emergence that the wine region is experiencing, with the talent and contribution of the new generations living side by side with the historic wineries. The equivalence between territory and product, between wisdom and tradition, tracing a bridge between the origins of Rioja and its future. An immersion in a fascinating world that through captivating photography and careful editing, tries to find the keys to understanding what Rioja wine is and what makes it so special.",movie,"Rioja, Land of the Thousand Wines","Rioja, la tierra de los mil vinos",0,2023.0,,101.0,Documentary,7.0,28.0,0
tt23857330,"The mood around the black beauty On one hand, the Inamdar tribe worships Chhatrapati Shivaji Maharaj as a deity from generation to generation.",movie,Inamdar,Inamdar,0,2023.0,,,Drama,9.5,32.0,0
tt23857668,A fierce war erupts across the Ralda universe as rivals compete for supreme power. Young Monk finds himself caught between opposing forces in an escalating battle for control.,movie,Monk the Young,Monk the Young,0,2025.0,,127.0,"Fantasy,Thriller",9.6,327.0,0
tt23860458,Artifact hunters present artifacts meet strong resistance from academia and the archaeological community.,movie,Ancient Artifact Hunters,Ancient Artifact Hunters,0,2022.0,,95.0,Documentary,6.6,6.0,0
tt23860956,"A food delivery boy in Kerala, a representative of today's youth, strives for a better life. But he realises that nothing can be done beyond the limits of the system, and it begins to slowly affect his and his friends' existence.",movie,Baakki Vannavar (The Leftovers),Baakki Vannavar (The Leftovers),0,2022.0,,87.0,Drama,7.7,16.0,0
tt23864864,A father is on the run with his little baby girl to escape the ghosts of his past and the forces that want him dead.,movie,Joram,Joram,0,2023.0,,119.0,"Action,Adventure,Crime",6.6,2664.0,0
tt23867782,"This interstellar journey will give us a glimpse into how deep nature's imagination goes.. and blaze a path for future pioneers, who might one day plant their flags on landscapes we can hardly imagine.",movie,The Sights of Space: A Journey to Spectacular Alien Worlds,The Sights of Space: A Voyage to Spectacular Alien Worlds,0,2022.0,,31.0,"Adventure,Documentary",8.9,67.0,0
tt23897366,Around deaths that happen due to manual scavenging.,movie,Witness,Witness,0,2022.0,,123.0,Drama,6.9,344.0,0
tt23950956,"Follows events and characters surrounding the January 6th, 2021 insurrection of the U.S. Capital Building in the days preceding the attack.",movie,This Place Rules,This Place Rules,0,2022.0,,82.0,"Crime,Documentary,History",7.2,6743.0,0
tt23951378,Heroine father Purushottam is a doctor and give entire love and affection to her only. One day a girl admitted in hospital and dies during the treatment. She fell in love and committed suicide. Doctor Purushottam takes a promise from his daughter Meghana aim is to get a job before love and others. A father of daughter is greater and there is a sentiment of father and daughter. However Meghana succeeds her goal and walk to the hero Karthik is the right choice for her. Karthik cannot say sorry and cannot do a mistake. Finally Karthik and Meghana express their feelings to each other.,movie,Leheraee,Leheraee,0,2022.0,,137.0,Romance,7.5,2075.0,0
tt23951384,A girl who can see colors in people's hearts joins a band with two other people.,movie,The Colors Within,Kimi no iro,0,2024.0,,101.0,"Animation,Drama,Music",7.2,738.0,0
tt23952060,Ashwin wants to become a director. He meets a producer and narrates his story. They begin shooting for the movie but suddenly all five artists from the movie go missing. Can he find them or will he be too late?,movie,Katha Venuka Katha,Katha Venuka Katha,0,2023.0,,121.0,"Crime,Thriller",6.9,1799.0,0
tt2395469,A coming-of-age story based on the lives of street rappers in Mumbai.,movie,Gully Boy,Gully Boy,0,2019.0,,154.0,"Drama,Music,Romance",7.9,44939.0,0
tt23979244,This is a lovely love story because when love leaves its color then life becomes even more colorful.,movie,Allahr Vres,Allahr Vres,0,2024.0,,135.0,Romance,8.6,16.0,0
tt23985630,"Raghav, a supermarket employee, and Meera, a journalist fall in love, marry and await their first child's arrival. Their lives take an unexpected turn when they're involved in an accident, leaving Raghav hospitalized in a intensive care.",movie,Maunam,Maunam,0,2024.0,,106.0,"Drama,Romance,Thriller",8.5,44.0,0
tt24022054,"A 17-year-old high school student's world is turned upside down when her nudes are leaked by the new school blog, leaving her to battle with the disastrous consequences.",movie,Leaked,Leaked,0,2022.0,,,"Mystery,Thriller",8.5,35.0,0
tt2404435,Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,movie,The Magnificent Seven,The Magnificent Seven,0,2016.0,,132.0,"Action,Adventure,Drama",6.9,235879.0,0
tt2404465,"In rural 1977 Georgia, a misfit girl dreams of life in outer space. When a competition offers her a chance to be recorded on NASA's Golden Record, she recruits a makeshift troop of Birdie Scouts, forging friendships that last a lifetime.",movie,Troop Zero,Troop Zero,0,2019.0,,94.0,"Comedy,Drama,Family",6.9,12549.0,0
tt24059780,"When a man visits his ancestral village, where terror reigns after a chain of unexplained deaths, he must unravel mystical secrets before it's too late.",movie,Virupaksha,Virupaksha,0,2023.0,,145.0,"Action,Horror,Mystery",7.2,6688.0,0
tt24060894,"A person who comes to work in the film industry in Mumbai. Soon confusion arises among people regarding his daily earnings. In such a situation, there is a competition among all kinds of people to make him their son-in-law.",movie,Dedh Lakh Ka Dulha,Dedh Lakh Ka Dulha,0,2022.0,,,Comedy,7.8,10.0,0
tt24069260,"Hypnotizing story of awesome ancient artist Kanhaiyalal. It also hammers the insensibility instrument portraying how on-screen characters of bygone days, who gave their sweat and soul to cinema, were dispatched to obscurity.",movie,Naam Tha Kanhaiyalal,Naam Tha Kanhaiyalal,0,2022.0,,,Documentary,8.6,19.0,1
tt24074470,The murders of three young girls are committed in a single night by a person dressed up as Joker. Can Vikram rescue himself from these murder cases? Will the cops arrest the real psycho killer?,movie,Cocktail,Cocktail,0,2023.0,,130.0,"Fantasy,Sci-Fi,Thriller",7.4,910.0,0
tt24078380,Shere Hite's bestselling book The Hite Report liberated female orgasm by revealing the most private experiences of thousands of anonymous surveys. Her findings rocked the American establishment and conversations about gender and sexuality.,movie,The Disappearance of Shere Hite,The Disappearance of Shere Hite,0,2023.0,,118.0,"Biography,Documentary",7.5,657.0,0
tt24079774,"The history of New York's Meatpacking District told from the point of view of transgender sex workers who lived and worked there. They recount the violence, policing, and gentrification that lead to a movement for transgender rights.",movie,The Stroll,The Stroll,0,2023.0,,84.0,Documentary,7.2,846.0,0
tt24079788,"Young women tell the police they've been sexually assaulted, but instead of finding justice, they're charged with the crime of making a false report, arrested, and even imprisoned by the system they believed would protect them.",movie,Victim/Suspect,Victim/Suspect,0,2023.0,,90.0,"Crime,Documentary",6.9,2382.0,0
tt24082438,"As the Russian invasion begins, a team of Ukrainian journalists trapped in the besieged city of Mariupol struggle to continue their work documenting the war's atrocities.",movie,20 Days in Mariupol,20 Days in Mariupol,0,2023.0,,95.0,"Documentary,War",8.5,25018.0,1
tt24082466,Bombay fishermen Rakesh and Ganesh are inheritors of the Koli knowledge system of harvesting the sea following the moon and the tides. Rakesh has kept faith in the traditional fishing methods; Ganesh has instead embraced technology.,movie,Against the Tide,Against the Tide,0,2023.0,,97.0,Documentary,6.9,182.0,0
tt24132400,"In the midst of Surya's journey of becoming an actor and fighting for his love, a crime takes place. The police investigation makes its way through puzzling questions. What happened? Who is the culprit? Forms the crux of story.",movie,Prayashaha,Prayashaha,0,2022.0,,127.0,,6.9,3311.0,0
tt24173864,"Come along for the biggest days with the 73rd annual Warren Miller film, Daymaker. Because there's no better day than one out on the hill.",movie,Daymaker,Daymaker,0,2022.0,,126.0,Documentary,7.4,16.0,0
tt24177240,Two estranged brothers are forced back into each others lives when they're tasked with scattering the ashes of their recently deceased mother in the country town where she grew up.,movie,Strange Creatures,Strange Creatures,0,2024.0,,87.0,Drama,7.8,20.0,0
tt24177892,"Tejas, an aspiring writer's world bizarrely collides with Abhay's one evening. A drama begins to unfold as he comes face to face with a character of his story - asking whether a writer writes the story, or does the story choose its writer?",movie,Saramsha,Saramsha,0,2024.0,,132.0,Drama,7.5,251.0,1
tt24178362,"An aspiring young woman Naina leads a happy life with her husband Manish and daughter Meesha. However, her life flips upside down when she gets involved in a steamy affair with her new millionaire boss, Tejas.",movie,Guilt 2,Ek Anjaan Rishtey Ka Guilt 2,0,2022.0,,119.0,Romance,7.6,49.0,0
tt24218224,The life story of the great Russian poet Aleksandr Sergeevich Pushkin.,movie,The Poet,Prorok. Istoriya Aleksandra Pushkina,0,2025.0,,137.0,"Biography,Drama,History",7.4,535.0,1
