tconst,plot,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,label
tt22987820,"One year after a love affair entangled him in a murder case, a hapless DJ has a one-night stand that leads to even messier kerfuffles tied to his past.",movie,Tillu Square,Tillu Square,0,2024.0,,137.0,"Action,Comedy,Crime",6.6,3346.0,0
tt22988228,"Armed with music and a message, influential hip-hop group Racionais MC's turned their street poetry into a powerful movement in Brazil and beyond",movie,Racionais MC's: From the Streets of São Paulo,Racionais MC's: From the Streets of Sao Paulo,0,2022.0,,116.0,"Documentary,Music",8.2,1180.0,1
tt22990502,"A tense drama unfolds as the Wards prepare to abandon their lives, escaping a dire financial situation but a last-minute change of heart leaves them fighting for survival.",movie,Lie of the Land,Lie of the Land,0,2023.0,,,Thriller,7.7,42.0,0
tt23018318,Speaks about the passion for cricket in Indian village and friendship between Sam and Rajesh,movie,Siruvan samuel,Siruvan samuel,0,2023.0,,90.0,Family,8.8,95.0,-1
tt23023632,"Chen Jianxia, a girl who lived in a patriarchal environment since childhood, met the rebellious but kind-hearted little boy Li Ran at Zhenhua Middle School. He became the only light in Chen Jianxia's life. They redeemed each other, but unfortunately separated. Years later, at the moment of reunion, one realized that he had repeatedly fallen in love with the other. It turned out that one had never stopped loving the other.",movie,All These Years,Zhe me duo nian,0,2023.0,,116.0,"Drama,Family,Romance",6.5,221.0,0
tt2302416,The film is a psychological drama about a man who is trapped within the city walls and in his own mind. He attempts to break free to find a human connection.,movie,In the Shadows,Gali Guleiyan,0,2017.0,,117.0,"Drama,Thriller",7.0,1393.0,0
tt23024656,Saga of unwavering faith in Baba Guru Nanak. The faith that guides them through the journey of hardships as it ignites true belief that impacts everyone around. A faith that unravels in a way that only God could orchestrate.,movie,Mera Baba Nanak,Mera Baba Nanak,0,2023.0,,148.0,"Drama,Family",8.3,904.0,0
tt2302966,A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.,movie,I,I,0,2015.0,,188.0,"Action,Drama,Romance",7.4,24403.0,-1
tt23031564,"A screenwriter with writer's block finds himself caught between what is wrong and right, while three young men deal with over-ambition",movie,Why? Endhuku?,Why? Endhuku?,0,2022.0,,113.0,Thriller,8.7,147.0,0
tt23036332,Shy corporate employee Jorge Rizzi's life takes an uproarious turn when he participates in a hypnosis session that rips off his inhibitions and releases a hilarious alter ego.,movie,The Tangalanga Method,El método Tangalanga,0,2022.0,,98.0,Comedy,6.4,754.0,0
tt23036540,"Bruno, a young man from a humble background, faces the uncertainties of adolescence and a degenerative disease that will gradually make him lose his sight.",movie,Bittersweet Rain,Saudade fez Morada aqui Dentro,0,2022.0,,111.0,Drama,7.1,241.0,-1
tt23037308,"Santiago é um cara bem azarado, casado com a linda Marina, uma talentosa restauradora que trabalha no museu recuperando peças antigas. O casamento dos dois não anda bem, mais por causa da situação financeira do casal do que por falta de amor entre os dois. Por conta disso Marina irá usar seu melhor amigo, Argeu, para fazer ciúmes no marido. O problema é que nada do que a dupla planeja sai como o esperado e tudo vira uma bagunça, criando várias situações inusitadas.",movie,We've Never Been So Modern,Nunca Fomos Tão Modernos,0,2022.0,,78.0,"Comedy,Romance",7.8,6.0,0
tt23039736,"Shankar and Manju, daily wage migrant workers, living miles away from home for work that to them is worship. Our journey with them brings us to the apocalyptic days of an un-foreseen pandemic that upends the lives of millions like them.",movie,Labour Pain - an unending saga,Labour Pain - an unending saga,0,2023.0,,90.0,Drama,9.6,47.0,0
tt23049206,"Follows Blanche Renard, who meets Greg Lamoureux and believes he is the one. However, she soon finds herself caught up in a toxic relationship with a possessive and dangerous man.",movie,Just the Two of Us,L'amour et les forêts,0,2023.0,,105.0,"Drama,Thriller",6.6,3057.0,0
tt23049270,"Ayzek, who has been a waiter on ferries for years, becomes unemployed due to the pandemic and eventually finds a job at a hotel on the night shift. However, who knows what will happen to Ayzek on his first night.",movie,Do Not Disturb,Do Not Disturb,0,2023.0,,114.0,"Comedy,Drama",6.3,11063.0,-1
tt23049420,Haya revolves around three engineering students' relationships and the competition among them.,movie,Haya,Haya,0,2022.0,,151.0,"Drama,Romance",9.1,298.0,0
tt23049562,There is a water dispute between the two villages Chikani and Dekhani. One village has a monopoly on water and the other village is suffering from drought. Meanwhile Sweeti comes to the village for a vacation and tricks cause confusion in both the villages.,movie,Ekdam Kadak,Ekdam Kadak,0,2022.0,,130.0,Comedy,8.1,23.0,0
tt23054688,"Young-sil and Inseek become lovers eight hours after meeting. Anxious Inseek makes Young-sil promise that their love will be forever, whatever happens. Young-sil tries to keep the promise, even after their breakup.",movie,Archaeology of Love,Salang-ui gogohag,0,2022.0,,163.0,Drama,6.8,13.0,-1
tt23055660,"Based on the Pulitzer Prize-winning novel by Colson Whitehead, ""Nickel Boys"" chronicles the powerful friendship between two young African-American men navigating the harrowing trials of reform school together in Florida.",movie,Nickel Boys,Nickel Boys,0,2024.0,,140.0,Drama,7.0,14567.0,0
tt23057870,"Nee Maayeyolago Maaye Ninnolago"" is a Psychological-Thriller Kannada Film that unveils the ephemeral mind of the Protagonist to different situations in his life and leads to a Paradox.",movie,Nee Maayeyolago Maaye Ninnolago,Nee Maayeyolago Maaye Ninnolago,0,2022.0,,,Thriller,8.6,216.0,0
tt23058594,"Bhanuchander, a cop gets murdered at a guest house. The investigating officer Vijay Shanker takes up the case and suspects it to be a possible homicide. Will Vijay and Bhanuchander's wife (Suhasini) be able to track the criminals?",movie,Focus,Focus,0,2022.0,,119.0,"Action,Crime,Mystery",7.6,2989.0,0
tt23060836,"Set in a Malnaad and Hassan village backdrop, Kamblihula is a tale of Diploma civil engineer Nataraja who falls for a Malayalee girl . But he is thrown into deeper conflicts when his connection gets stronger with Friends.",movie,KambliHula,KambliHula,0,2022.0,,138.0,Drama,9.6,96.0,0
tt23061176,"To protect herself from a revolt by the workers on her family's farm, a reclusive woman locks herself in her own armored car. Separated by a layer of glass, two universes are about to collide.",movie,Property,Propriedade,0,2022.0,,101.0,"Drama,Thriller",7.1,636.0,0
tt23114968,A filmmaker attempts to continue his paranormal adventure but finds himself stalked and tormented by a dangerous person who follows his every move.,movie,The Blackwell Ghost 7,The Blackwell Ghost 7,0,2022.0,,70.0,Horror,6.2,562.0,1
tt23119176,The movie narrates the story of a film crew. The film presents their one day eventful life mixed with comedy. It is a feel-good family film laced with humor.,movie,Ellam Settanu,Ellam Settanu,0,2022.0,,126.0,"Comedy,Drama",8.0,127.0,-1
tt23130054,One couple's fight to reclaim their future from a brutal disease has snowballed into a movement with resounding ramifications for the ALS community and millions of patients seeking a voice in our broken healthcare system.,movie,For Love & Life: No Ordinary Campaign,No Ordinary Campaign,0,2022.0,,83.0,Documentary,8.4,130.0,0
tt23130254,"Over the course of a day, a married couple, Mary and James Tyrone, and their two sons, Jamie and Edmund, grapple with Mary's morphine addiction and confront each other over the past in a series of emotionally tense and volatile exchanges.",movie,Long Day's Journey Into Night,Long Day's Journey Into Night,0,2025.0,,109.0,Drama,9.4,31.0,-1
tt23135090,Good friends Biltu and Rana were publicly harassed due to their habit of stealing and dealing with black tickets. They flee to a forest and summon the God of Ghosts to ask for boons. But he has conditions. Can they follow these rules?,movie,Satvut Advut,Satvut Advut,0,2022.0,,,Comedy,8.7,599.0,0
tt23158772,"Detective Andrea Oya and FBI agent Samantha Curry team up to solve a string of murders targeting Black women and children, leaving cryptic marks on the victims. As they face danger, they forge a powerful bond.",movie,Ten Toes Down,Ten Toes Down,0,2024.0,,,"Action,Crime,Drama",8.0,31.0,1
tt23182834,"Sparrow, Its father is unknown.",movie,Dhabari Quruvi,Dhabari Quruvi,0,2022.0,,120.0,Family,8.8,20.0,-1
tt23182928,"Srinivas Rao and his wife Sunitha are both hearing and speech impaired. After spending two nights in the hospital where his daughter was admitted, Srinivas Rao travels back home on a Hyderabad Metro Train but falls asleep. Another passenger. Sameer, finds this amusing and decides to post a picture of Srinivas Rao Online, labelling him a drunkard. The rest of the movie explores the troubles Srinivas Rao and his family face when he is recognized by people as the ""Hyderabad Metro Drunkard"", as well as how Sameer deals with the consequences of his own actions.",movie,Andaru Bagundali Andulo Nenu Undali,Andaru Bagundali Andulo Nenu Undali,0,2022.0,,142.0,Comedy,6.3,22.0,0
tt23186222,An elderly farmer decides sacrificing himself to a tiger will free his family from poverty. He shares a final surreal night with his wife before his planned death.,movie,In the Belly of a Tiger,In the Belly of a Tiger,0,2024.0,,91.0,"Drama,Horror",7.4,100.0,1
tt2321405,"After losing his mother, a young boy is sent to an orphanage with other orphans his age where he begins to learn the meaning of trust and true love.",movie,My Life as a Zucchini,Ma vie de Courgette,0,2016.0,,70.0,"Animation,Comedy,Drama",7.8,31002.0,-1
tt23218142,Hinata is murdered again by the Tokyo Manji Gang and Takemichi Hanagaki decides to once more go back to the past to save his ex-girlfriend.,movie,Tokyo Revengers 2: Bloody Halloween - Destiny,Tokyo Revengers 2,0,2023.0,,90.0,"Action,Crime,Drama",6.2,604.0,-1
tt23220552,"The Xpose franchise now goes to the next level with Himesh Reshammiya doing a spin-off from his iconic character Ravi Kumar from his hit film 'The Xpose' as an action musical entertainer, in which he is up against 10 sensational villains.",movie,Badass Ravikumar,Badass Ravi Kumar,0,2025.0,,146.0,"Action,Comedy,Musical",7.4,8837.0,0
tt23236866,"A mythological family drama in which the main character, Kalyani, has strong faith in the Goddess Ambabai and later experiences many atrocities and difficulties in her life. Kulswamini is a film about spirituality, motherhood, and love. It's a great depiction of God's divine intervention in our everyday lives.",movie,Kulswamini,Kulswamini,0,2022.0,,,Drama,8.8,19.0,0
tt23246772,A master conman schemes and scams his way into stealing millions from the French elites. His accomplices and victims look back on the man's career to try and find out what made him so successful.,movie,The Masked Scammer,The Masked Scammer,0,2022.0,,78.0,"Crime,Documentary",6.2,598.0,0
tt23285528,"This is a romantic story of a boy named Rahul who eventually falls in love with a girl whose father gives a house to stay,education funding and much more.However when Rao Saheb realizes the truth then the story takes different turn which leads to the whole family getting burnt alive.",movie,Tu Fakt Ho Mhan,Tu Fakt Ho Mhan,0,2022.0,,,Romance,8.2,53.0,0
tt23289160,"Post-war Japan is at its lowest point when a new crisis emerges in the form of a giant monster, baptized in the horrific power of the atomic bomb.",movie,Godzilla Minus One,Gojira -1.0,0,2023.0,,124.0,"Action,Adventure,Drama",7.7,166336.0,-1
tt23321164,"Twin brothers caught in a danger after one gets entangled in a gang conflict. While one pursues the truth behind his brother's demise, the other returns with a new face, both forced to face the clutches of law enforcement and underworld",movie,Brotherhood,Duan jin,0,2022.0,,95.0,Action,6.8,27.0,0
tt23321482,"Based in the background of the Ghadar movement during the Indian Freedom Struggle, this film narrates the story of a courageous little daughter of a rebel who displays exemplary courage in the wake of enormous odds.",movie,Baghi Di Dhee,Baghi Di Dhee,0,2022.0,,,Drama,8.5,19.0,-1
tt23326218,Semi-autobiographical film that narrates the story of an proud filmmaker Sid Mehra falling in love for the first time and over two decades becoming cynical about love and the changing landscape of queer rights in India in the year 1999.,movie,Pine Cone,Pine Cone,0,2023.0,,95.0,"Biography,Romance",9.0,92.0,0
tt23326236,"Erich ""Rickerl"" Bohacek is a likeable loser who on the one hand tries to build up a music career and on the other hand still wants to be a good father for his little son.",movie,Rickerl,Rickerl,0,2023.0,,104.0,"Comedy,Drama",7.4,482.0,0
tt23326936,"""DIRECTOR BY NIGHT"" follows film composer Michael Giacchino's first foray into directing.",movie,Director by Night,Director by Night,0,2022.0,,54.0,Documentary,6.9,535.0,1
tt23329452,"An ordinary immigrant dad, retired in Orlando, is recruited to be an undercover agent for the Chinese police only to discover a darker truth.",movie,Starring Jerry as Himself,Starring Jerry as Himself,0,2023.0,,75.0,"Biography,Crime,Documentary",7.4,139.0,0
tt23332766,A woman who finally empowered herself after passing through a dark and abusive childhood .,movie,In the Mist,Niharika (In the Mist),0,2022.0,,123.0,Drama,8.4,57.0,-1
tt23333638,"Written by Francesco Lazzarini. The drama of Enrico. He's tormented, his hands painted red with blood. He comes back to his hometown after 20 years. The old village is nearly abandoned. No one is waiting for him; he wants to be left alone.",movie,L'oca è fuori,L'oca è fuori,0,2022.0,,72.0,Drama,7.1,15.0,-1
tt23379618,"Haragopal an officer of Archeology Dept is hounded by persistent dreams of his previous birth that relate to a kingdom and the hidden treasure. Will he succeed in finding the treasure forms part of the socio-fantasy thriller movie. Raja Ravindra, Madhu Nambiar, Sayaji Shinde, Devgill, Jeeva, Pruthvi Shekar, Sabina Jasmin, Sanjana Naidu and Shubangi Pant play important roles in the movie.",movie,Clue,Clue,0,2022.0,,111.0,"Drama,Mystery,Thriller",7.4,2049.0,-1
tt23382644,"Catch animated shorts like ""Phil's Dance Party"" and ""Binky Nelson Unpacified"" in this compilation from the company behind the ""Despicable Me"" franchise.",movie,Minions & More 2,Minions & More 2,0,2022.0,,50.0,"Adventure,Animation,Comedy",6.4,1106.0,0
tt23423222,"Hero Varun is enjoying life happily and cheerfully with his best friend Swaroop. Varun wants to become a good director in life and for that he writes stories and meets producers.Producers ask us to sell the story. Meanwhile, heroine Vaishnavi comes into their street. Rama and Karthik rent a penthouse. Vaishnavi helps Varun to grow in his career.Varun wants to propose on Vaishnavi's birthday. Karthik proposes to Vaishnavi. Realizing that Karti's love is great, Varun leaves. Producer Raju gives Varun a film chance. Swarup says that God takes one thing and gives another.",movie,#Kaadal Kahaani,#Kaadal Kahaani,0,2022.0,,93.0,"Comedy,Drama,Family",7.6,2052.0,0
tt23459054,The movie deals with the experience of a backward class person who falls in love with the daughter of the Police Superintendent.,movie,Adiyaan,Adiyaan,0,2022.0,,67.0,Drama,7.3,12.0,0
tt23459398,"A guy who is about to get engaged and eventually get married, goes to an island for a holiday with his friends only to be entangled in unfortunate events with a gang of robbers that will change his life decisions.",movie,Dum Dum Dumeel,Dum Dum Dumeel,0,2022.0,,125.0,"Comedy,Crime,Romance",7.5,42.0,1
tt23468446,"As war rages, Joan of Stockton is captured and tried by religious authorities for rebellion and witchcraft. The country's destiny and her soul depend upon her spiritual courage in the face of possible execution by fire.",movie,The Passion of Joan,The Passion of Joan,0,2022.0,,106.0,Drama,9.5,36.0,0
tt23468836,"A romantic and thrilling story that spans several decades and continents; Touch follows one man's emotional journey to find his first love who disappeared 50 years ago, before his time runs out.",movie,Touch,Snerting,0,2024.0,,121.0,"Drama,Romance",7.4,5069.0,0
tt23471396,"When a young, skeptical reporter is assigned to interview the author of a bestselling book series, she discovers the incredible story of how Jacob, a fictional character, provides help and hope to countless people around the world.",movie,Jacob the Baker,Jacob the Baker,0,2023.0,,90.0,Drama,8.2,13.0,0
tt23472724,"A series of sequel murders points the police to innocent Chaitanya as their main suspect. However, as the investigation unfolds, shocking twists reveal the truth behind the killings.",movie,Sangharshana,Sangharshana,0,2024.0,,102.0,"Crime,Romance,Thriller",8.2,1576.0,0
tt2347285,Nobody is ready for the mayhem and surprises that ensue when six of the worst youngsters disrupt the town's yearly Christmas performance.,movie,The Best Christmas Pageant Ever,The Best Christmas Pageant Ever,0,2024.0,,99.0,"Adventure,Comedy,Drama",6.8,5944.0,-1
tt23475032,"The emotional journey of a young man navigating the depths of love, heartbreak and hope.",movie,Joe,Joe,0,2023.0,,147.0,Drama,7.4,3031.0,-1
tt23475174,"A man fights to make his dream of creating a low cost airline a reality, facing opposition from devious competitive airline owners who threaten his business and his passengers' safety.",movie,Sarfira,Sarfira,0,2024.0,,155.0,Drama,7.0,10539.0,-1
tt23476446,A French journalist meets the iconic surrealist artist Salvador Dalí on several occasions for a documentary project that never came to be.,movie,Daaaaaali!,Daaaaaalí!,0,2023.0,,77.0,"Comedy,Drama",6.6,3389.0,0
tt2353868,"The story of Australian teenager, Jessica Watson, who became the Medal of the Order of Australia in 2012 as a role model for young Australians. Laura Dekker was the first solo sailor around the world in 2012 at the age of 16.",movie,True Spirit,True Spirit,0,2023.0,,109.0,"Adventure,Biography,Drama",6.8,11319.0,0
tt23538910,A school teacher and her family and depicts how they overcome the overcome the troubling circumstances thrown at them.,movie,Jawanum Mullappoovum,Jawanum Mullappoovum,0,2023.0,,135.0,Drama,5.8,508.0,0
tt23546320,The uplifting story of an unusual friendship between an elderly man trying to get out of a nursing home and an impulsive teenage girl on social work who decides to help him.,movie,Some Birds,Valami madarak,0,2023.0,,93.0,"Comedy,Drama",6.9,644.0,-1
tt23554698,"Amidst Konkan's stunning landscape, the Gharat Family cherishes welcoming Gauri Ganpati into their ancestral home during the Ganpati festival. Spanning generations, this rich tradition fosters a poignant reunion navigating complexities.",movie,Gharat Ganpati,Gharat Ganpati,0,2024.0,,139.0,Family,7.9,487.0,0
tt23554840,"Based on India's battle against Covid-19, and the efforts the medical department took to overcome the global crisis.",movie,The Vaccine War,The Vaccine War,0,2023.0,,161.0,"Drama,Thriller",7.1,25096.0,0
tt23556594,Two dimwit cops must survive the most terrifying night of their lives to win the things that matter most.,movie,Faati Ne?,Faati Ne?,0,2025.0,,166.0,"Comedy,Horror",8.5,438.0,-1
tt23556804,"A cure for some and a curse for others, widely prescribed anti-anxiety medication is examined by patients and experts in this revealing documentary.",movie,Take Your Pills: Xanax,Take Your Pills: Xanax,0,2022.0,,79.0,Documentary,6.1,1858.0,0
tt23558818,"Sundarlal, a decent, humble young man, goes on to become the unopposed head of the village assembly in the election. But only then, when Lula Singh was released from jail, he would have lost the election.",movie,Pyar Ki Policy,Pyar Ki Policy,0,2023.0,,125.0,"Comedy,Drama",9.2,31.0,-1
tt23561236,A novelist who's fed up with the establishment profiting from Black entertainment uses a pen name to write a book that propels him into the heart of the hypocrisy and madness he claims to disdain.,movie,American Fiction,American Fiction,0,2023.0,,117.0,"Comedy,Drama",7.5,108980.0,-1
tt23565800,"Never-before-seen footage, from the original FADER interview in 2017, with XXXTENTACION. A deep dive into the artist's unique experience, right as he was released from jail, and on the verge of super-stardom.",movie,In His Own Words: XXXTENTACION,In His Own Words: XXXTENTACION,0,2022.0,,55.0,"Documentary,Music",8.7,61.0,1
tt23573936,Salvatore Todaro is the captain of the Cappellini. He leads in his own way. The bow is reinforced with steel in the off chance an opportunity to ram a ship arises and his crew is armed with daggers should a hand-to-hand battle occur.,movie,Comandante,Comandante,0,2023.0,,120.0,"Biography,Drama,History",6.6,1657.0,0
tt2361509,"Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",movie,The Intern,The Intern,0,2015.0,,121.0,"Comedy,Drama",7.1,290383.0,-1
tt23625088,Jeta is an Indian Marathi language film directed by Yogesh Mahajan and produced by Sanjay Laxmanrao Yadav under the banner of Sanju Entertainment.,movie,Jeta,Jeta,0,2022.0,,,Drama,8.7,9.0,-1
tt23626170,Boss climax abhi baki hai film is based on corruption being spread by professor of university.,movie,Boss Climax abhi Baki hai,Boss Climax abhi Baki hai,0,2022.0,,139.0,"Comedy,Drama",9.3,35.0,0
tt23631622,"Two couples navigate modern relationships while a woman pioneers installing public toilets for females across rural India, breaking taboos.",movie,Jaaiye Aap Kahan Jaayenge,Jaaiye Aap Kahan Jaayenge,0,2023.0,,119.0,"Comedy,Drama",9.2,22.0,0
tt23631668,"Ambitious young actress Holly Sloan agrees to help her boyfriend Richard Metzger scam Hollywood legend Mariah McKay, but the two women strike up an unlikely friendship instead. Soon Holly must decide where her true loyalties lie.",movie,The Long Game,The Long Game,0,2024.0,,88.0,Thriller,7.8,52.0,0
tt23633220,"Miles Puck meets a girl during a sleep study. He has anxiety-induced night terrors. His stress rises due to the new relationship, job, and nightmares. He uses a teddy bear to cope with the night terrors.",movie,Dreaming of You,Dreaming of You,0,2024.0,,95.0,"Comedy,Romance",8.5,24.0,-1
tt23638090,"The young teacher Ester hides her Sami identity to avoid being exposed to racism. After finding herself drawn to demonstrations against a big dam development in Alta, a personal journey out of the shame she has carried for so long begins.",movie,Let the River Flow,Ellos eatnu - La elva leve,0,2023.0,,118.0,"Drama,History",7.3,918.0,0
tt23638508,"Being connected to nature, what does it mean? Father knows and father shows. The director's father is 84. We follow in his footsteps into the mountain home. Into nature's smallest life and out to grand panoramas, where he grew up.",movie,Songs of Earth,Fedrelandet,0,2023.0,,90.0,"Biography,Documentary",7.1,1037.0,1
tt23638596,Vaani and Kavya are best friends. Arjun meets Vani and falls in love with her. Meanwhile Kavya commits suicide and Arjun asks Vani to marry him. What will Vani do?,movie,Manninchava,Manninchava,0,2022.0,,130.0,"Drama,Romance",7.6,2039.0,-1
tt23638614,A mother's faith stands against all odds and inspires her husband and children to hold onto theirs. Based on a remarkable true story.,movie,Unsung Hero,Unsung Hero,0,2024.0,,113.0,"Drama,Family",7.0,4832.0,-1
tt23640230,"In the darkness of a smoke sauna, women share their innermost secrets and intimate experiences, washing off the shame trapped in their bodies and regaining their strength through a sense of communion.",movie,Smoke Sauna Sisterhood,Savvusanna sõsarad,0,2023.0,,89.0,Documentary,7.1,2657.0,-1
tt23642740,"In the heart of Riyadh, where desperation and opportunity collide, MANDOOB brings forth the gripping tale of Fahad Algadaani, a mentally fragile man racing against time to save his ailing father.",movie,Night Courier,Mandoob,0,2023.0,,110.0,"Comedy,Crime,Drama",7.4,4901.0,-1
tt23647024,A series of suicides in a village leaves the village panchayat shocked and worried. Are these suicides or planned murders? Will the police be able to solve this mystery?,movie,Ap04ramapuram,Ap04ramapuram,0,2022.0,,144.0,"Drama,Thriller",8.4,2155.0,0
tt23647266,"Kasumi doesn't know what love is and she doesn't have any feeling of romance. Due to her sister's marriage, her mother arranged a formal marriage arrangement without her permission. At the meeting, she met a man who is just seeking friend.",movie,I Am What I Am,Sobakasu,0,2022.0,,104.0,Drama,6.9,367.0,-1
tt23647928,Phil Comeau shines a spotlight on the Ordre de Jacques-Cartier and paints a gripping portrait of the social and political struggles of Canadian francophone-minority communities.,movie,L'Ordre Secret,L'Ordre Secret,0,2022.0,,84.0,Documentary,7.8,16.0,0
tt23651494,"Sharmila wanted to get rid of her husband, Sandipan as he was cheating on her with his colleague Nandini. Sharmila wishes to frame Nandini for the crime. Will Sharmila succeed in her plan ?",movie,Tritiyo,Tritiyo,0,2022.0,,114.0,"Drama,Romance,Thriller",7.2,10.0,-1
tt23664710,Revolves around how the journey of a thousand miles begins with a single step and explores love and life.,movie,Kutch Express,Kutch Express,0,2023.0,,134.0,"Drama,Family",6.9,4752.0,-1
tt2370230,"After a summer prank goes awry, a teenage boy falls in love while grappling with his guilty conscience.",movie,All Summers End,All Summers End,0,2017.0,,90.0,"Drama,Romance",6.1,3074.0,-1
tt23708714,28 lost adventurers must fight for their lives after their only lifeline is destroyed in the most uninhabitable place on Earth - Antarctica.,movie,Shackleton: The Greatest Story of Survival,Shackleton: The Greatest Story of Survival,0,2023.0,,90.0,"Adventure,Documentary,History",7.1,291.0,0
tt23708786,"A film adaptation of the book of the same name published by Einaudi, tells the story of Luca a single Catholic man, and homosexual, who in 2017 adopted Alba, a Down's syndrome child left in hospital shortly after being born. Thirty heterosexual families rejected her before the court decided to entrust her to him: with him, the legal foster care register for singles was inaugurated in Italy. Luca was in fact the first case in Italy of a single, homosexual person succeeding in adopting a daughter. But his was not a charitable gesture: he simply wanted a family.",movie,Born for You,Nata per te,0,2023.0,,113.0,Drama,7.0,354.0,0
tt23710126,A stranger enters the life of a family that has been suffering in poverty for years. What follows are the events that make their lives even more miserable.,movie,Kondraal Paavam,Kondraal Paavam,0,2023.0,,109.0,"Crime,Drama,Thriller",7.3,783.0,-1
tt23721672,"Trushna is a story of hope, dreams, and desperation for four individuals who are on the quest for their creative aspirations. The anthology explores the lives and emotional struggles of artists in a society that measures success in terms of materialist accomplishments.",movie,Trushna,Trushna,0,2023.0,,120.0,Drama,9.2,17.0,1
tt23726308,"The simple lives of Neelam, a single mother, and Nazia, her daughter, take a horrific turn when an evil force enters into their lives. The story revolves around how Gopi, their helpful neighbor, and Neelam face the odds and save Nazia.",movie,Masooda,Masooda,0,2022.0,,160.0,"Horror,Thriller",7.2,1663.0,-1
tt23727320,"It's a unique love story. Screenplay is excellent, cinematography is amazing and locations are very beautiful. Artists are almost new but their performance is peaks especially lead characters Malaxmi and Chandra superb.",movie,@Love,@Love,0,2022.0,,,"Drama,Family",7.1,1075.0,0
tt23727478,"By involving art and cinema communities, the NGO ART for The World continue its commitment into the global effort to increase awareness on the effects of Climate Change and Environment in producing a new series of short docu-fiction films with international committed artists and filmmakers from around the world. The artists and filmmakers participating in this film production have been selected from all over the world not only based on their filmography, awards and fame, but as well on their particular sensitivity to topics regarding our planet, the consequences of the climate change on humankind, nature, and the animal life. The artists and filmmakers participating in this film production have been selected from all over the world not only based on their filmography, awards and fame, but as well on their particular sensitivity to topics regarding our planet, the consequences of the climate change on humankind, nature, and the animal life. Without any restriction of genre and in complete operative and creative autonomy, the twelve selected filmmakers will be able to convey the key themes of INTERACTIONS promoting awareness and education and will bring a perspective of solutions for the future: FAOUZI BENSAÏDI (Morocco), winner at the International Film Festival of Berlin in 2012; CLEMENTE BICOCCHI (Italy); ANNE DE CARBUCCIA (France/USA), premiered at the Film Festival of Venice in 2018; TAKUMÃ KUIKURO (Brazil/Amazonia), has represented the Xingu Indigenous Territories at the Glasgow COP26 in 2021; OSKAR METSAVAHT (Brazil), artist, designer, environmentalist, UNESCO Goodwill Ambassador and UN Ocean Decade Ambassador; ERIC NAZARIAN (Armenia/USA) awarded at the Torino Film Festival in 2012: YULENE OLAIZOLA and RUBÉN IMAZ (Mexico), very often premièred at the International Film Festivals such as Tribeca and Venice; BETTINA OBERLI (Switzerland), winner of the International Film Festival of Vienna in 2020;NILA MADHAB PANDA (India), winner at International Film Festival of Goa in 2020; JANIS RAFA (Greece/ Netherlands), winner at the International Film Festival of Hong Kong and at the International Film Festival in Rotterdam in 2020; the world well known actress ISABELLA ROSSELLINI (USA), Goodwill Ambassador for Jane Goodall Institute for the protections of wildlife and environment. INTERACTIONS is conceived, developed and produced by Adelina von Fürstenberg who wishes to honor the memory of the African Director IDRISSA OUEDRAOGO (Burkina Faso) by including in INTERACTIONS his iconic last short movie The Chameleon produced by ART for The World in 2010. Mr. Ouedraogo was the leader of the second generation of the African filmmakers, many times awarded at the Cannes Film Festival and Commander of the National Order of Burkina Faso and Knight of the French Order of Arts and Letters. The short movies are shot on eleven countries (Amazonia, Brazil, Rio Bay/Brazil, a Village/Burkina Faso, Marrakesh/Morocco, Kefalonia Island and North of Greece, Kerala/India, Yakushima Island/Japan, Yucatan/Mexico, Swiss Alpes, Long Island/USA and Lakota Land-North Dakota/USA) and brought together in one long feature subtitled in English, French, Italian, Portuguese, and Spanish. Each segment will exist as well as a single short in their original language with subtitles.—ART for The World",movie,Interactions: When Cinema Looks to Nature,Interactions: When Cinema Looks to Nature,0,2022.0,,105.0,"Documentary,Drama",7.0,10.0,0
tt23728446,"Rohith, a skillful man gets married to a blind girl and was leading smooth life. He is compelled to involve in medical deal which leads him into a terrible life.",movie,2nd Life,2nd Life,0,2022.0,,,Thriller,7.3,145.0,0
tt23732034,"A stranger crashes a party, sparking a comedy of errors, and a reordering of life.",movie,The Uninvited,The Uninvited,0,2024.0,,97.0,"Comedy,Drama",5.9,131.0,-1
tt23732270,"Five youngsters who are unexpectedly rendered jobless, fall prey to the Cyber Crimes masterminded by Sam Wilson. Following a probe into the murder of Sam's Henchwoman Sandra, will they nab Sam Wilson?",movie,Binary,Binary,0,2023.0,,113.0,Thriller,7.7,23.0,-1
tt23735964,"A girl from USA plans to meet a family in India for a wedding proposal. In order to impress the girl, the family plans a fake setup. But when the girl arrives, the government announces a lockdown. What happens next?",movie,21 Divas,21 Divas,0,2023.0,,,"Comedy,Drama,Family",8.7,591.0,-1
